Order ID,Customer_Name,Category,Sub_Category,Sales,Quantity,Profit,City,State,Total_Amount,Order_Category
CA-2014-109897,Ben Wallace,Technology,Phones,806.336,8,50.396,San Francisco,California,6450.69,High Value
CA-2016-133816,Christopher Schild,Technology,Phones,743.988,2,-123.998,Philadelphia,Pennsylvania,1487.98,High Value
CA-2017-121790,Liz Preis,Technology,Phones,2003.168,4,250.396,Aurora,Illinois,8012.67,High Value
CA-2016-169670,Joe Elijah,Furniture,Chairs,2563.056,8,313.2624,New York City,New York,20504.45,High Value
CA-2017-164112,Neil Ducich,Office Supplies,Storage,1085.42,7,282.2092,Mount Vernon,New York,7597.94,High Value
CA-2017-146192,Bruce Degenhardt,Office Supplies,Storage,675.06,3,87.7578,Columbus,Georgia,2025.18,High Value
CA-2015-154284,Sam Zeldin,Technology,Machines,600.53,2,137.264,Saint Charles,Illinois,1201.06,High Value
CA-2015-154284,Sam Zeldin,Technology,Accessories,637.44,8,135.456,Saint Charles,Illinois,5099.52,High Value
US-2017-167318,George Zrebassa,Technology,Accessories,1649.95,5,659.98,Los Angeles,California,8249.75,High Value
US-2017-105935,Bradley Drucker,Technology,Phones,2939.93,7,764.3818,Columbus,Georgia,20579.51,High Value
CA-2014-161508,Paul Van Hugh,Furniture,Chairs,512.358,3,-14.6388,League City,Texas,1537.07,High Value
CA-2017-147207,Trudy Schmidt,Furniture,Tables,913.43,5,-169.637,El Paso,Texas,4567.15,High Value
CA-2017-137631,Janet Lee,Technology,Phones,751.984,2,84.5982,Kissimmee,Florida,1503.97,High Value
CA-2017-157273,Sam Zeldin,Technology,Phones,604.768,4,60.4768,Seattle,Washington,2419.07,High Value
CA-2016-118745,Seth Vernon,Furniture,Tables,902.712,3,33.8517,Los Angeles,California,2708.14,High Value
CA-2016-142594,Eva Jacobs,Office Supplies,Appliances,901.95,3,297.6435,Franklin,Massachusetts,2705.85,High Value
CA-2016-130820,Odella Nelson,Furniture,Tables,630.024,4,-199.5076,Burlington,North Carolina,2520.1,High Value
CA-2017-132290,Maribeth Dona,Furniture,Tables,933.408,4,-173.3472,Dallas,Texas,3733.63,High Value
CA-2017-150091,Nora Paige,Furniture,Bookcases,2154.9,5,129.294,Lakewood,New Jersey,10774.5,High Value
CA-2017-125451,Adam Hart,Furniture,Tables,637.896,3,-127.5792,Cranston,Rhode Island,1913.69,High Value
CA-2014-131387,Arianne Irving,Technology,Phones,1679.96,5,125.997,San Francisco,California,8399.8,High Value
CA-2016-125087,Thea Hudgings,Office Supplies,Storage,1554.936,3,77.7468,Houston,Texas,4664.81,High Value
US-2016-164196,Alejandro Savely,Furniture,Tables,2678.94,6,241.1046,Noblesville,Indiana,16073.64,High Value
CA-2015-145758,Barry Franz�sisch,Technology,Machines,1035.8,4,269.308,New York City,New York,4143.2,High Value
CA-2016-158841,Sanjit Engle,Technology,Machines,8749.95,5,2799.984,Arlington,Virginia,43749.75,High Value
CA-2014-140473,Mark Cousins,Technology,Copiers,719.976,3,134.9955,Chicago,Illinois,2159.93,High Value
CA-2016-102092,Paul MacIntyre,Furniture,Tables,1056.86,7,158.529,Springfield,Virginia,7398.02,High Value
CA-2016-123540,Denny Joy,Furniture,Chairs,1454.9,5,378.274,Milwaukee,Wisconsin,7274.5,High Value
CA-2016-162390,Dave Poirier,Office Supplies,Binders,968.744,7,314.8418,Hempstead,New York,6781.21,High Value
CA-2014-121629,Brian Thompson,Technology,Machines,998.85,5,-199.77,Houston,Texas,4994.25,High Value
CA-2017-146164,Charlotte Melton,Furniture,Tables,607.52,2,97.2032,Rochester,Minnesota,1215.04,High Value
CA-2017-162015,Karen Bern,Technology,Accessories,1287.45,5,244.6155,Los Angeles,California,6437.25,High Value
CA-2016-107783,Olvera Toch,Office Supplies,Binders,1369.764,6,-913.176,Bethlehem,Pennsylvania,8218.58,High Value
CA-2014-160094,Justin MacKendrick,Office Supplies,Storage,826.0,5,214.76,Louisville,Kentucky,4130.0,High Value
US-2017-148551,David Bremer,Office Supplies,Binders,760.98,5,-1141.47,Dallas,Texas,3804.9,High Value
CA-2016-164574,Ritsa Hightower,Office Supplies,Storage,704.76,5,26.4285,Charlotte,North Carolina,3523.8,High Value
CA-2017-124765,Henia Zydlo,Furniture,Bookcases,723.92,5,-81.441,Fort Lauderdale,Florida,3619.6,High Value
CA-2015-131856,James Galang,Technology,Phones,619.152,6,69.6546,Houston,Texas,3714.91,High Value
CA-2017-163265,Joy Smith,Furniture,Chairs,600.558,3,-8.5794,Decatur,Illinois,1801.67,High Value
CA-2017-141705,Patrick O'Brill,Furniture,Tables,517.405,5,-81.3065,Mansfield,Texas,2587.02,High Value
CA-2016-143805,Jonathan Doherty,Office Supplies,Appliances,2104.55,7,694.5015,Richmond,Virginia,14731.85,High Value
CA-2017-119284,Thomas Seio,Technology,Phones,2239.936,8,223.9936,Nashville,Tennessee,17919.49,High Value
CA-2014-105648,Eva Jacobs,Furniture,Tables,626.352,3,-23.4882,San Diego,California,1879.06,High Value
CA-2017-116988,Pauline Webber,Technology,Accessories,1287.45,5,244.6155,Seattle,Washington,6437.25,High Value
CA-2016-168774,Roy Phan,Office Supplies,Storage,535.41,3,160.623,Woodbury,Minnesota,1606.23,High Value
US-2015-163825,Lena Creighton,Office Supplies,Binders,3050.376,3,1143.891,New York City,New York,9151.13,High Value
CA-2016-159891,Ben Ferrer,Office Supplies,Binders,1270.99,1,635.495,Atlanta,Georgia,1270.99,High Value
CA-2017-115882,Dorothy Badders,Office Supplies,Appliances,942.784,4,94.2784,Raleigh,North Carolina,3771.14,High Value
CA-2016-102813,Erin Ashbrook,Furniture,Chairs,528.43,5,0.0,Huntsville,Texas,2642.15,High Value
CA-2015-133585,Craig Molinari,Furniture,Bookcases,1227.9984,6,-36.1176,Houston,Texas,7367.99,High Value
CA-2016-116911,Justin Deggeller,Furniture,Tables,1128.39,3,259.5297,Twin Falls,Idaho,3385.17,High Value
CA-2017-126914,Joe Elijah,Furniture,Chairs,698.352,3,52.3764,Monroe,North Carolina,2095.06,High Value
CA-2017-162075,Thomas Thornton,Technology,Phones,537.544,7,47.0351,Houston,Texas,3762.81,High Value
CA-2014-162992,Bart Pistole,Technology,Phones,583.8,5,72.975,Los Angeles,California,2919.0,High Value
US-2016-150140,Valerie Mitchum,Technology,Phones,1294.75,5,336.635,Burlington,Vermont,6473.75,High Value
CA-2014-116666,Kean Thornton,Technology,Copiers,1799.97,5,239.996,Philadelphia,Pennsylvania,8999.85,High Value
CA-2017-100622,Dave Kipp,Technology,Copiers,959.984,2,311.9948,Orlando,Florida,1919.97,High Value
CA-2015-153423,Shaun Weien,Office Supplies,Binders,1217.568,2,456.588,Rochester,New York,2435.14,High Value
US-2015-115343,Frank Olsen,Technology,Accessories,617.976,3,-7.7247,Philadelphia,Pennsylvania,1853.93,High Value
CA-2017-135909,Jane Waco,Office Supplies,Binders,5083.96,5,1906.485,Sacramento,California,25419.8,High Value
CA-2016-158260,Cindy Chapman,Technology,Machines,686.4,2,77.22,San Diego,California,1372.8,High Value
CA-2017-103968,Max Ludwig,Furniture,Furnishings,629.64,9,107.0388,Stockton,California,5666.76,High Value
CA-2016-147256,Frank Carlisle,Office Supplies,Appliances,1927.59,7,751.7601,Columbia,Missouri,13493.13,High Value
CA-2015-111038,Lindsay Castell,Furniture,Chairs,2676.672,9,267.6672,San Diego,California,24090.05,High Value
US-2016-144057,Cynthia Voltz,Office Supplies,Storage,856.656,6,107.082,Austin,Texas,5139.94,High Value
CA-2016-168032,David Flashing,Technology,Phones,1439.968,4,143.9968,Rockford,Illinois,5759.87,High Value
CA-2016-168032,David Flashing,Furniture,Tables,626.1,3,-538.446,Rockford,Illinois,1878.3,High Value
US-2015-168704,Frank Preis,Furniture,Tables,609.98,4,-113.282,Huntsville,Texas,2439.92,High Value
CA-2017-130036,Ben Peterman,Technology,Accessories,1119.888,14,209.979,Philadelphia,Pennsylvania,15678.43,High Value
CA-2017-150910,Jack Lebron,Furniture,Tables,934.956,6,-249.3216,Jackson,Tennessee,5609.74,High Value
CA-2017-150266,Rose O'Brian,Furniture,Chairs,853.93,5,-24.398,Houston,Texas,4269.65,High Value
CA-2016-157280,Liz Willingham,Furniture,Furnishings,756.8,5,75.68,Virginia Beach,Virginia,3784.0,High Value
US-2015-128587,Harry Marie,Technology,Copiers,4899.93,7,2302.9671,Springfield,Missouri,34299.51,High Value
CA-2017-159100,Victoria Pisteka,Furniture,Tables,1875.258,7,-968.8833,Columbia,Tennessee,13126.81,High Value
CA-2014-152268,Sanjit Chand,Office Supplies,Binders,1793.98,2,843.1706,Fayetteville,Arkansas,3587.96,High Value
CA-2016-117121,Adrian Barton,Office Supplies,Binders,9892.74,13,4946.37,Detroit,Michigan,128605.62,High Value
CA-2015-160227,Emily Ducich,Furniture,Chairs,2621.322,11,553.3902,New York City,New York,28834.54,High Value
CA-2016-132304,Anthony Rawles,Furniture,Tables,1115.17,7,334.551,Seattle,Washington,7806.19,High Value
CA-2014-136336,Dorothy Badders,Office Supplies,Storage,828.84,6,0.0,Henderson,Kentucky,4973.04,High Value
CA-2017-152933,Matthew Grinstein,Technology,Accessories,791.88,3,128.6805,Dallas,Texas,2375.64,High Value
CA-2016-135461,Erica Bern,Technology,Phones,623.96,5,38.9975,Los Angeles,California,3119.8,High Value
CA-2017-153045,Neola Schneider,Furniture,Chairs,887.271,3,-63.3765,Philadelphia,Pennsylvania,2661.81,High Value
CA-2015-157805,Rick Huthwaite,Technology,Phones,555.96,5,41.697,San Diego,California,2779.8,High Value
US-2017-166688,Rick Duston,Technology,Phones,1123.128,9,70.1955,Las Vegas,Nevada,10108.15,High Value
US-2016-165505,Claudia Bergmann,Office Supplies,Storage,1564.29,13,406.7154,Burlington,Vermont,20335.77,High Value
CA-2016-160108,Arthur Gainer,Furniture,Chairs,680.01,3,176.8026,Eau Claire,Wisconsin,2040.03,High Value
CA-2016-100300,Max Jones,Technology,Machines,4476.8,4,503.64,San Diego,California,17907.2,High Value
US-2016-155768,Laurel Beltran,Office Supplies,Storage,1112.94,3,222.588,Oxnard,California,3338.82,High Value
CA-2017-156776,Jeremy Lonsdale,Technology,Phones,707.88,3,44.2425,Westminster,California,2123.64,High Value
CA-2017-156776,Jeremy Lonsdale,Office Supplies,Appliances,1473.1,5,412.468,Westminster,California,7365.5,High Value
US-2015-130512,Sean Miller,Office Supplies,Storage,663.072,6,-165.768,Allentown,Pennsylvania,3978.43,High Value
CA-2014-103310,Greg Matthias,Technology,Phones,1432.0,5,125.3,San Jose,California,7160.0,High Value
CA-2017-103212,Michelle Huthwaite,Furniture,Tables,1504.52,4,346.0396,Lafayette,Louisiana,6018.08,High Value
CA-2014-148383,Resi P�lking,Office Supplies,Binders,946.764,6,-694.2936,Phoenix,Arizona,5680.58,High Value
CA-2016-126732,Lena Radford,Technology,Phones,1091.168,4,68.198,Los Angeles,California,4364.67,High Value
CA-2016-126732,Lena Radford,Furniture,Tables,568.728,3,28.4364,Los Angeles,California,1706.18,High Value
CA-2016-127761,Scott Williamson,Technology,Phones,881.93,7,220.4825,New York City,New York,6173.51,High Value
US-2017-102183,Pete Kriz,Office Supplies,Binders,4305.552,6,1453.1238,New York City,New York,25833.31,High Value
CA-2016-100510,Harry Marie,Technology,Phones,631.96,4,303.3408,New York City,New York,2527.84,High Value
CA-2017-146983,Alan Hwang,Office Supplies,Binders,1577.94,3,757.4112,Henderson,Kentucky,4733.82,High Value
US-2017-165456,Trudy Brown,Furniture,Chairs,1079.316,6,-15.4188,Philadelphia,Pennsylvania,6475.9,High Value
CA-2016-161907,Justin Hirsh,Office Supplies,Supplies,769.184,4,-163.4516,Philadelphia,Pennsylvania,3076.74,High Value
CA-2017-121853,Duane Benoit,Furniture,Chairs,594.816,2,59.4816,Los Angeles,California,1189.63,High Value
CA-2016-108056,Erin Smith,Technology,Phones,859.2,3,75.18,Springfield,Oregon,2577.6,High Value
CA-2017-109085,Christine Kargatis,Furniture,Chairs,899.43,5,-12.849,Troy,Ohio,4497.15,High Value
CA-2016-114860,Duane Noonan,Furniture,Furnishings,842.72,8,202.2528,Moreno Valley,California,6741.76,High Value
CA-2017-148411,Rose O'Brian,Furniture,Chairs,520.464,2,-14.8704,Chicago,Illinois,1040.93,High Value
CA-2014-108147,Rick Duston,Office Supplies,Storage,1676.88,6,83.844,Long Beach,New York,10061.28,High Value
US-2017-127292,Raymond Messe,Office Supplies,Appliances,542.94,3,152.0232,Burlington,Vermont,1628.82,High Value
CA-2015-130848,Deirdre Greer,Furniture,Chairs,582.336,8,-29.1168,Denver,Colorado,4658.69,High Value
CA-2014-125997,Mitch Webber,Technology,Phones,629.95,5,157.4875,New York City,New York,3149.75,High Value
CA-2014-125997,Mitch Webber,Furniture,Chairs,631.782,2,140.396,New York City,New York,1263.56,High Value
CA-2014-125997,Mitch Webber,Furniture,Bookcases,801.568,2,-10.0196,New York City,New York,1603.14,High Value
CA-2014-125997,Mitch Webber,Technology,Phones,1349.91,9,661.4559,New York City,New York,12149.19,High Value
CA-2016-105459,Nora Preis,Office Supplies,Storage,1591.02,6,286.3836,New York City,New York,9546.12,High Value
CA-2014-152618,Rick Bensley,Technology,Machines,574.91,2,156.047,Chicago,Illinois,1149.82,High Value
CA-2017-162789,Logan Currie,Technology,Accessories,1071.0,9,171.36,New York City,New York,9639.0,High Value
CA-2015-164777,Sean Christensen,Furniture,Chairs,2803.92,5,0.0,Los Angeles,California,14019.6,High Value
CA-2014-145254,Nick Crebassa,Technology,Phones,604.752,6,60.4752,San Francisco,California,3628.51,High Value
CA-2014-116246,Luke Weiss,Furniture,Chairs,3785.292,6,420.588,New York City,New York,22711.75,High Value
CA-2014-152100,Victoria Wilson,Furniture,Chairs,1212.96,8,-69.312,Huntsville,Texas,9703.68,High Value
CA-2015-166219,Ben Peterman,Technology,Phones,1099.96,5,82.497,Dallas,Texas,5499.8,High Value
US-2017-109610,Brendan Sweed,Furniture,Chairs,701.96,2,168.4704,Louisville,Kentucky,1403.92,High Value
CA-2016-164770,Muhammed Yedwab,Furniture,Bookcases,781.864,10,-137.976,Houston,Texas,7818.64,High Value
CA-2017-130505,Natalie Fritzler,Furniture,Tables,673.344,3,-76.9536,Wheeling,West Virginia,2020.03,High Value
CA-2015-156566,Eric Murdock,Technology,Phones,572.8,2,50.12,Portland,Oregon,1145.6,High Value
CA-2017-111738,Christopher Martinez,Office Supplies,Binders,2022.272,8,682.5168,San Francisco,California,16178.18,High Value
CA-2016-105207,Bill Overfelt,Furniture,Tables,1592.85,7,350.427,Broken Arrow,Oklahoma,11149.95,High Value
CA-2016-113607,Pauline Webber,Technology,Phones,1091.93,7,272.9825,New York City,New York,7643.51,High Value
CA-2014-149104,Ruben Dartt,Office Supplies,Storage,689.82,6,20.6946,Dearborn Heights,Michigan,4138.92,High Value
CA-2016-125220,Bobby Elias,Technology,Accessories,1649.75,5,544.4175,Appleton,Wisconsin,8248.75,High Value
CA-2015-147690,Sam Craven,Office Supplies,Storage,577.584,6,43.3188,Philadelphia,Pennsylvania,3465.5,High Value
CA-2014-130428,Trudy Glocke,Furniture,Chairs,1125.488,7,98.4802,Tampa,Florida,7878.42,High Value
CA-2017-152975,Roger Barcio,Technology,Phones,1079.85,3,323.955,New York City,New York,3239.55,High Value
CA-2017-152975,Roger Barcio,Furniture,Chairs,589.41,5,-6.549,New York City,New York,2947.05,High Value
CA-2014-128524,Mary Zewe,Office Supplies,Binders,2033.584,2,762.594,Seattle,Washington,4067.17,High Value
CA-2017-160633,Bill Stewart,Technology,Copiers,899.982,3,74.9985,Bowling Green,Ohio,2699.95,High Value
CA-2014-151330,Toby Carlisle,Furniture,Chairs,1628.82,9,260.6112,Everett,Massachusetts,14659.38,High Value
CA-2014-124702,Maya Herman,Furniture,Tables,730.2,4,94.926,Seattle,Washington,2920.8,High Value
CA-2015-116638,Joseph Holt,Furniture,Tables,4297.644,13,-1862.3124,Concord,North Carolina,55869.37,High Value
CA-2016-107104,Maribeth Schnelling,Furniture,Bookcases,3406.664,8,160.3136,Los Angeles,California,27253.31,High Value
CA-2014-156160,Adam Shillingsburg,Furniture,Chairs,579.528,4,83.7096,New York City,New York,2318.11,High Value
CA-2016-160717,Maria Etezadi,Technology,Phones,3023.928,9,226.7946,Santa Barbara,California,27215.35,High Value
CA-2016-114867,Frank Merwin,Technology,Phones,1499.97,5,-374.9925,Philadelphia,Pennsylvania,7499.85,High Value
CA-2015-130113,Aaron Hawkins,Technology,Phones,668.16,9,75.168,San Francisco,California,6013.44,High Value
US-2017-135986,Paul Gonzalez,Technology,Phones,503.96,4,125.99,Richmond,Virginia,2015.84,High Value
CA-2015-130183,Patrick O'Brill,Furniture,Bookcases,613.9992,3,-18.0588,Houston,Texas,1842.0,High Value
CA-2017-147032,Laurel Beltran,Office Supplies,Binders,849.95,5,390.977,Wilmington,Delaware,4249.75,High Value
CA-2014-114251,Maribeth Dona,Office Supplies,Storage,1080.096,6,-94.5084,Philadelphia,Pennsylvania,6480.58,High Value
CA-2017-167395,Kunst Miller,Technology,Phones,979.95,5,284.1855,Lowell,Massachusetts,4899.75,High Value
CA-2014-111962,Evan Bailliet,Office Supplies,Storage,807.75,5,153.4725,Seattle,Washington,4038.75,High Value
CA-2014-114321,Nick Crebassa,Furniture,Chairs,500.24,13,145.0696,Hampton,Virginia,6503.12,High Value
CA-2014-114321,Nick Crebassa,Office Supplies,Binders,896.99,1,421.5853,Hampton,Virginia,896.99,Regular
CA-2015-117086,Quincy Jones,Furniture,Bookcases,4404.9,5,1013.127,Burlington,Vermont,22024.5,High Value
US-2014-140914,Brosina Hoffman,Furniture,Chairs,797.944,4,-56.996,Chicago,Illinois,3191.78,High Value
CA-2016-146913,Sylvia Foulston,Furniture,Chairs,1403.92,5,70.196,San Francisco,California,7019.6,High Value
CA-2014-169019,Luke Foster,Office Supplies,Binders,2177.584,8,-3701.8928,San Antonio,Texas,17420.67,High Value
CA-2016-153178,Clay Ludtke,Office Supplies,Binders,673.568,2,252.588,Long Beach,New York,1347.14,High Value
CA-2017-144491,Caroline Jumper,Furniture,Bookcases,1023.332,5,-30.098,Houston,Texas,5116.66,High Value
CA-2017-144491,Caroline Jumper,Furniture,Chairs,600.558,3,-8.5794,Houston,Texas,1801.67,High Value
CA-2015-162201,Andrew Gjertsen,Office Supplies,Storage,516.96,4,-6.462,Saint Petersburg,Florida,2067.84,High Value
CA-2017-130302,Craig Yedwab,Technology,Accessories,895.944,7,190.3881,Springfield,Ohio,6271.61,High Value
CA-2017-169327,Marc Harrigan,Furniture,Furnishings,511.5,5,132.99,Los Angeles,California,2557.5,High Value
CA-2015-164301,Ellis Ballard,Furniture,Tables,3393.68,8,610.8624,Seattle,Washington,27149.44,High Value
US-2015-116981,Suzanne McNair,Office Supplies,Storage,1085.42,7,282.2092,New York City,New York,7597.94,High Value
US-2017-166324,Brad Eason,Office Supplies,Storage,848.544,4,-21.2136,Cleveland,Ohio,3394.18,High Value
CA-2016-122581,Jay Kimmel,Furniture,Chairs,573.174,7,63.686,New York City,New York,4012.22,High Value
US-2015-129007,Ken Dana,Furniture,Chairs,717.72,3,71.772,Anaheim,California,2153.16,High Value
CA-2016-149272,Muhammed Yedwab,Furniture,Chairs,528.43,5,-143.431,Bryan,Texas,2642.15,High Value
CA-2015-159534,Dave Hallsten,Office Supplies,Binders,1087.936,8,353.5792,New York City,New York,8703.49,High Value
CA-2016-129630,Ionia McGrath,Technology,Copiers,2799.96,5,944.9865,San Francisco,California,13999.8,High Value
CA-2015-104948,Keith Herrera,Furniture,Bookcases,683.332,4,-40.196,San Bernardino,California,2733.33,High Value
CA-2014-143371,Maribeth Dona,Office Supplies,Storage,998.82,9,29.9646,Anaheim,California,8989.38,High Value
CA-2017-121559,Helen Wasserman,Furniture,Chairs,1925.88,6,539.2464,Indianapolis,Indiana,11555.28,High Value
CA-2017-121559,Helen Wasserman,Office Supplies,Appliances,2405.2,8,793.716,Indianapolis,Indiana,19241.6,High Value
CA-2017-153871,Richard Bierner,Office Supplies,Binders,735.98,2,331.191,Plainfield,New Jersey,1471.96,High Value
